Country,ISO3_Code,Region,Income_Group,Year,Crop,Area_Harvested_Ha,Production_Tonnes,Yield_Kg_Ha,Fertilizer_Use_Kg_Ha,Irrigation_Pct,Notes,_source_file,_source_name,_extracted_at,_row_num,_cleaned_at
Ethiopia,ETH,Sub-Saharan Africa,Low income,2001,Maize,701191.0,3544021.43,5054.29,28.02,12.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3665,2026-01-14T09:30:34.632836
Germany,DEU,Europe,High income,1992,Wheat,3393844.0,20216289.79,5956.75,98.75,55.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3666,2026-01-14T09:30:34.632836
Germany,DEU,Europe,High income,2014,Wheat,3611849.0,26249207.39,7267.53,170.86,48.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3667,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,1995,Soybeans,4139422.0,14306535.35,3456.17,122.9,18.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3668,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,1990,Rice,3310245.0,15630053.27,4721.72,72.11,39.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3669,2026-01-14T09:30:34.632836
Philippines,PHL,Southeast Asia,Lower middle income,2014,Maize,1256630.0,9423979.46,7499.41,73.83,23.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3670,2026-01-14T09:30:34.632836
Germany,DEU,Europe,High income,1999,Maize,1384243.0,11752430.32,8490.15,190.48,,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3671,2026-01-14T09:30:34.632836
United Kingdom,GBR,Europe,High income,2001,Soybeans,2326726.0,,4696.97,152.6,36.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3672,2026-01-14T09:30:34.632836
Uganda,UGA,Sub-Saharan Africa,Low income,2020,Wheat,1069842.0,4535052.2,4238.99,28.51,11.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3673,2026-01-14T09:30:34.632836
Turkey,TUR,Middle East,Upper middle income,2000,Wheat,3216101.0,12029443.92,3740.38,,32.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3674,2026-01-14T09:30:34.632836
China,CHN,East Asia,Upper middle income,1997,Maize,3260555.0,22018754.69,6753.07,91.21,31.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3675,2026-01-14T09:30:34.632836
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2013,Maize,2036216.0,23875239.58,11725.3,91.37,15.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3676,2026-01-14T09:30:34.632836
Malawi,MWI,Sub-Saharan Africa,Low income,2010,Rice,677654.0,3462457.07,5109.48,26.71,8.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3677,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,1998,Wheat,563100.0,2433339.82,4321.33,143.32,41.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3678,2026-01-14T09:30:34.632836
Philippines,PHL,Southeast Asia,Lower middle income,2011,Soybeans,5046030.0,20632549.75,4088.87,83.26,35.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3679,2026-01-14T09:30:34.632836
Myanmar,MMR,Southeast Asia,Low income,2011,Soybeans,1893122.0,4426612.11,2338.26,31.53,12.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3680,2026-01-14T09:30:34.632836
Canada,CAN,North America,High income,1990,Wheat,3080215.0,14838747.51,4817.44,168.43,49.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3681,2026-01-14T09:30:34.632836
Kenya,KEN,Sub-Saharan Africa,Low income,2008,Maize,2320723.0,12617900.67,5437.06,22.73,8.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3682,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,1997,Maize,564406.0,4137368.55,7330.48,143.52,27.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3683,2026-01-14T09:30:34.632836
Myanmar,MMR,Southeast Asia,Low income,1995,Maize,1288014.0,6534340.56,,25.52,10.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3684,2026-01-14T09:30:34.632836
India,IND,South Asia,Lower middle income,1992,Rice,54998.0,262471.25,4772.38,44.8,21.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3685,2026-01-14T09:30:34.632836
China,CHN,East Asia,Upper middle income,2014,Soybeans,1777599.0,6241822.74,3511.38,109.23,38.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3686,2026-01-14T09:30:34.632836
Uganda,UGA,Sub-Saharan Africa,Low income,2016,Soybeans,1896640.0,4721341.66,2489.32,25.47,12.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3687,2026-01-14T09:30:34.632836
Thailand,THA,Southeast Asia,Upper middle income,2012,Wheat,3465764.0,21197692.32,6116.31,101.17,24.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3688,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,2020,Wheat,1686990.0,13615106.85,8070.65,134.59,43.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3689,2026-01-14T09:30:34.632836
Canada,CAN,North America,High income,1990,Soybeans,2668239.0,10308023.32,3863.23,242.37,53.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3690,2026-01-14T09:30:34.632836
United Kingdom,GBR,Europe,High income,2008,Wheat,3853742.0,27259825.14,7073.6,226.68,48.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3691,2026-01-14T09:30:34.632836
Mali,MLI,Sub-Saharan Africa,Low income,2017,Wheat,1382266.0,5276369.3,3817.19,25.95,8.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3692,2026-01-14T09:30:34.632836
Nepal,NPL,South Asia,Low income,2001,Wheat,407283.0,1046052.24,2568.37,18.22,10.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3693,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,1992,Soybeans,3506641.0,9275440.09,2645.11,109.11,21.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3694,2026-01-14T09:30:34.632836
United Kingdom,GBR,Europe,High income,2002,Rice,2672282.0,19394557.52,7257.68,160.71,36.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3695,2026-01-14T09:30:34.632836
France,FRA,Europe,High income,1990,Maize,403974.0,3035355.54,7513.74,123.38,34.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3696,2026-01-14T09:30:34.632836
Australia,AUS,Oceania,High income,1999,Rice,3381396.0,25330407.34,7491.11,196.08,34.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3697,2026-01-14T09:30:34.632836
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2008,Rice,3957861.0,21581522.77,5452.82,64.29,22.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3698,2026-01-14T09:30:34.632836
Ukraine,UKR,Europe,Lower middle income,2018,Soybeans,3612592.0,11768920.33,3257.75,71.03,27.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3699,2026-01-14T09:30:34.632836
Philippines,PHL,Southeast Asia,Lower middle income,2019,Soybeans,5020315.0,17895803.3,3564.68,71.6,21.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3700,2026-01-14T09:30:34.632836
Ukraine,UKR,Europe,Lower middle income,1998,Soybeans,1179013.0,3889150.93,,71.57,21.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3701,2026-01-14T09:30:34.632836
United States,USA,North America,High income,2003,Rice,4879619.0,37868845.58,7760.62,185.54,39.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3702,2026-01-14T09:30:34.632836
Tanzania,TZA,Sub-Saharan Africa,Low income,2003,Wheat,54134.0,184562.87,3409.37,26.7,13.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3703,2026-01-14T09:30:34.632836
Myanmar,MMR,Southeast Asia,Low income,2000,Soybeans,327473.0,650518.48,1986.48,20.16,14.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3704,2026-01-14T09:30:34.632836
China,CHN,East Asia,Upper middle income,1992,Rice,373322.0,1804968.94,4834.88,108.35,13.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3705,2026-01-14T09:30:34.632836
South Korea,KOR,East Asia,High income,1997,Maize,1112013.0,8781641.91,7897.07,170.87,39.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3706,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,2005,Soybeans,849456.0,3799309.45,,142.7,55.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3707,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,2015,Rice,1124371.0,7229701.58,6430.0,107.97,38.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3708,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,1992,Wheat,802563.0,3110277.48,3875.43,116.09,32.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3709,2026-01-14T09:30:34.632836
United States,USA,North America,High income,1991,Wheat,2064603.0,8751192.5,4238.68,123.99,23.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3710,2026-01-14T09:30:34.632836
Uganda,UGA,Sub-Saharan Africa,Low income,2022,Wheat,2355289.0,12014101.46,5100.9,27.28,16.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3711,2026-01-14T09:30:34.632836
Bangladesh,BGD,South Asia,Lower middle income,2002,Soybeans,2703354.0,9553320.57,3533.88,78.39,29.4,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3712,2026-01-14T09:30:34.632836
Russia,RUS,Europe,Upper middle income,2010,Soybeans,1761677.0,9294719.09,5276.06,107.64,28.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3713,2026-01-14T09:30:34.632836
Bangladesh,BGD,South Asia,Lower middle income,2021,Wheat,5332562.0,30964312.62,5806.65,,,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3714,2026-01-14T09:30:34.632836
Vietnam,VNM,Southeast Asia,Lower middle income,2008,Maize,1406424.0,8900543.98,6328.49,76.23,17.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3715,2026-01-14T09:30:34.632836
Bangladesh,BGD,South Asia,Lower middle income,2000,Wheat,3788642.0,13429384.15,3544.64,69.11,25.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3716,2026-01-14T09:30:34.632836
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,1994,Maize,1235865.0,6968485.0,5638.55,75.74,23.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3717,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,2019,Maize,2722112.0,28056112.09,10306.74,69.87,24.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3718,2026-01-14T09:30:34.632836
Bangladesh,BGD,South Asia,Lower middle income,2002,Maize,3593084.0,23513745.59,6544.17,49.6,28.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3719,2026-01-14T09:30:34.632836
China,CHN,East Asia,Upper middle income,2013,Soybeans,2276885.0,8817657.5,3872.68,124.09,14.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3720,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,2021,Soybeans,2627704.0,16719863.17,6362.92,176.09,35.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3721,2026-01-14T09:30:34.632836
United Kingdom,GBR,Europe,High income,2015,Soybeans,3946015.0,28035035.33,7104.64,225.43,56.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3722,2026-01-14T09:30:34.632836
Turkey,TUR,Middle East,Upper middle income,2021,Maize,3964014.0,32434365.65,8182.2,181.65,32.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3723,2026-01-14T09:30:34.632836
Vietnam,VNM,Southeast Asia,Lower middle income,2018,Soybeans,758930.0,2477128.42,3263.97,,18.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3724,2026-01-14T09:30:34.632836
Tanzania,TZA,Sub-Saharan Africa,Low income,2000,Rice,687384.0,2947253.41,4287.64,24.08,9.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3725,2026-01-14T09:30:34.632836
Egypt,EGY,North Africa,Lower middle income,2017,Wheat,379148.0,2176875.75,5741.49,84.19,25.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3726,2026-01-14T09:30:34.632836
Vietnam,VNM,Southeast Asia,Lower middle income,2021,Wheat,1184645.0,7345735.83,6200.79,66.02,20.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3727,2026-01-14T09:30:34.632836
Indonesia,IDN,Southeast Asia,Lower middle income,2014,Wheat,719642.0,3696822.66,5137.03,42.93,21.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3728,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,1997,Maize,2880129.0,22032578.43,7649.86,106.83,31.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3729,2026-01-14T09:30:34.632836
Morocco,MAR,North Africa,Lower middle income,2021,Rice,3576354.0,20317569.58,5681.08,97.41,28.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3730,2026-01-14T09:30:34.632836
Germany,DEU,Europe,High income,2018,Maize,68016.0,885375.15,13017.16,216.98,22.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3731,2026-01-14T09:30:34.632836
United States,USA,North America,High income,2004,Maize,4550369.0,48057677.63,10561.27,208.04,52.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3732,2026-01-14T09:30:34.632836
"Korea, Republic of",KOR,East Asia,High income,1991,Soybeans,2417777.0,11725667.56,4849.77,134.83,38.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3733,2026-01-14T09:30:34.632836
India,IND,South Asia,Lower middle income,1994,Rice,2617250.0,,4511.22,69.99,35.1,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3734,2026-01-14T09:30:34.632836
Philippines,PHL,Southeast Asia,Lower middle income,1995,Soybeans,2580349.0,4883794.78,1892.69,70.08,23.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3735,2026-01-14T09:30:34.632836
Thailand,THA,Southeast Asia,Upper middle income,2015,Rice,78785.0,548363.88,6960.26,128.06,26.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3736,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,2020,Soybeans,4076786.0,29363286.35,7202.56,249.58,23.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3737,2026-01-14T09:30:34.632836
Tanzania,TZA,Sub-Saharan Africa,Low income,2004,Rice,335922.0,1261583.42,3755.58,18.56,7.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3738,2026-01-14T09:30:34.632836
China,CHN,East Asia,Upper middle income,2023,Rice,1439677.0,13235915.26,9193.67,155.43,40.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3739,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,2002,Wheat,2315155.0,12243601.64,5288.46,97.63,45.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3740,2026-01-14T09:30:34.632836
Egypt,EGY,North Africa,Lower middle income,1992,Rice,1242462.0,5750222.6,4628.09,72.43,22.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3741,2026-01-14T09:30:34.632836
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2005,Rice,4145432.0,33936788.28,8186.55,140.34,34.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3742,2026-01-14T09:30:34.632836
South Korea,KOR,East Asia,High income,2021,Rice,2178903.0,22095388.63,10140.6,110.19,38.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3743,2026-01-14T09:30:34.632836
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2007,Maize,404864.0,3185245.46,7867.45,62.12,24.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3744,2026-01-14T09:30:34.632836
France,FRA,Europe,High income,1999,Maize,3511690.0,35858313.01,10211.13,164.18,31.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3745,2026-01-14T09:30:34.632836
Egypt,EGY,North Africa,Lower middle income,2002,Maize,1871574.0,14156325.85,7563.86,46.96,31.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3746,2026-01-14T09:30:34.632836
Viet Nam,VNM,Southeast Asia,Lower middle income,2022,Soybeans,811213.0,1992114.25,2455.72,45.51,25.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3747,2026-01-14T09:30:34.632836
United States,USA,North America,High income,1995,Maize,870432.0,7500910.97,8617.46,160.39,16.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3748,2026-01-14T09:30:34.632836
United Kingdom,GBR,Europe,High income,2016,Maize,2692312.0,29398726.41,10919.51,247.75,50.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3749,2026-01-14T09:30:34.632836
United States,USA,North America,High income,2000,Wheat,5168799.0,31429500.83,6080.62,111.95,42.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3750,2026-01-14T09:30:34.632836
Ukraine,UKR,Europe,Lower middle income,2008,Soybeans,1879596.0,5751068.15,3059.74,63.54,21.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3751,2026-01-14T09:30:34.632836
Myanmar,MMR,Southeast Asia,Low income,2021,Wheat,296868.0,1058783.58,3566.51,27.0,7.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3752,2026-01-14T09:30:34.632836
Philippines,PHL,Southeast Asia,Lower middle income,2021,Wheat,2814854.0,15557062.18,5526.77,87.9,34.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3753,2026-01-14T09:30:34.632836
Germany,DEU,Europe,High income,2003,Wheat,3228705.0,21938831.24,6794.93,116.83,49.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3754,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,2010,Maize,1033122.0,7582227.8,7339.14,60.39,21.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3755,2026-01-14T09:30:34.632836
South Korea,KOR,East Asia,High income,2008,Maize,3966642.0,32237782.46,8127.22,183.33,54.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3756,2026-01-14T09:30:34.632836
Thailand,THA,Southeast Asia,Upper middle income,2019,Soybeans,3563107.0,18374335.64,5156.83,173.58,25.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3757,2026-01-14T09:30:34.632836
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2000,Wheat,4253857.0,,3557.85,131.39,37.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3758,2026-01-14T09:30:34.632836
Germany,DEU,Europe,High income,2006,Soybeans,3827162.0,17352862.83,4534.13,167.88,59.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3759,2026-01-14T09:30:34.632836
Philippines,PHL,Southeast Asia,Lower middle income,2003,Soybeans,2594946.0,,3274.03,104.61,36.3,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3760,2026-01-14T09:30:34.632836
Turkey,TUR,Middle East,Upper middle income,2017,Wheat,3830332.0,29495922.71,7700.62,,35.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3761,2026-01-14T09:30:34.632836
Nepal,NPL,South Asia,Low income,2009,Maize,671136.0,3412078.54,5084.03,23.11,15.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3762,2026-01-14T09:30:34.632836
Bangladesh,BGD,South Asia,Lower middle income,2017,Maize,1832873.0,14795155.75,8072.11,66.61,14.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3763,2026-01-14T09:30:34.632836
Morocco,MAR,North Africa,Lower middle income,2017,Soybeans,4785479.0,15200873.63,3176.46,72.51,20.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3764,2026-01-14T09:30:34.632836
Australia,AUS,Oceania,High income,1993,Maize,2193399.0,20716083.66,9444.74,124.62,39.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3765,2026-01-14T09:30:34.632836
Tanzania,TZA,Sub-Saharan Africa,Low income,2017,Wheat,1660947.0,5336934.97,3213.19,25.97,10.1,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3766,2026-01-14T09:30:34.632836
Morocco,MAR,North Africa,Lower middle income,1999,Soybeans,5051898.0,12968584.99,2567.07,52.22,19.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3767,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,2008,Maize,4275489.0,53293653.31,12464.93,193.76,36.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3768,2026-01-14T09:30:34.632836
Mexico,MEX,Central America,Upper middle income,1994,Soybeans,868867.0,3548876.42,4084.49,96.93,32.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3769,2026-01-14T09:30:34.632836
Egypt,EGY,North Africa,Lower middle income,1997,Wheat,1046295.0,2780834.26,2657.79,,18.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3770,2026-01-14T09:30:34.632836
Canada,CAN,North America,High income,2001,Wheat,3334552.0,20261052.44,6076.09,182.52,42.7,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3771,2026-01-14T09:30:34.632836
Malawi,MWI,Sub-Saharan Africa,Low income,1993,Wheat,60744.0,157028.25,2585.08,26.3,11.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3772,2026-01-14T09:30:34.632836
Bangladesh,BGD,South Asia,Lower middle income,1992,Rice,299555.0,1228675.39,4101.67,82.43,17.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3773,2026-01-14T09:30:34.632836
Turkey,TUR,Middle East,Upper middle income,2008,Maize,2740453.0,18032829.15,6580.24,95.47,34.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3774,2026-01-14T09:30:34.632836
Ukraine,UKR,Europe,Lower middle income,1994,Maize,61054.0,290865.03,4764.06,52.36,26.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3775,2026-01-14T09:30:34.632836
Ethiopia,ETH,Sub-Saharan Africa,Low income,2017,Rice,2189497.0,7625878.15,3482.94,30.15,8.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3776,2026-01-14T09:30:34.632836
United Kingdom,GBR,Europe,High income,1999,Maize,4964582.0,50256056.19,10122.92,152.67,32.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3777,2026-01-14T09:30:34.632836
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2018,Wheat,1348227.0,5466467.84,4054.56,80.61,17.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3778,2026-01-14T09:30:34.632836
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2001,Maize,2450495.0,22389036.04,9136.54,110.37,42.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3779,2026-01-14T09:30:34.632836
Argentina,ARG,South America,Upper middle income,2013,Wheat,3571247.0,22610218.26,6331.18,156.23,16.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3780,2026-01-14T09:30:34.632836
Germany,DEU,Europe,High income,2017,Wheat,3421306.0,28448099.92,8314.98,215.89,45.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3781,2026-01-14T09:30:34.632836
Nepal,NPL,South Asia,Low income,2010,Wheat,1165197.0,3457412.17,2967.23,19.24,7.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3782,2026-01-14T09:30:34.632836
Thailand,THA,Southeast Asia,Upper middle income,1999,Wheat,2002333.0,9780095.42,4884.35,144.0,41.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3783,2026-01-14T09:30:34.632836
Thailand,THA,Southeast Asia,Upper middle income,2013,Maize,3433696.0,29437293.34,8573.06,144.5,30.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3784,2026-01-14T09:30:34.632836
India,IND,South Asia,Lower middle income,2015,Wheat,756644.0,3297012.16,4357.42,72.16,24.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3785,2026-01-14T09:30:34.632836
Canada,CAN,North America,High income,1992,Soybeans,1241481.0,4558459.22,3671.79,161.28,39.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3786,2026-01-14T09:30:34.632836
Tanzania,TZA,Sub-Saharan Africa,Low income,1994,Wheat,1142950.0,3782745.47,3309.63,13.15,6.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3787,2026-01-14T09:30:34.632836
Ethiopia,ETH,Sub-Saharan Africa,Low income,2007,Maize,605568.0,4058070.71,6701.26,20.65,12.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3788,2026-01-14T09:30:34.632836
Nepal,NPL,South Asia,Low income,2020,Soybeans,1864592.0,5199994.84,2788.81,,12.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3789,2026-01-14T09:30:34.632836
India,IND,South Asia,Lower middle income,2000,Rice,3543410.0,11816145.09,,50.93,25.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3790,2026-01-14T09:30:34.632836
Ukraine,UKR,Europe,Lower middle income,2016,Maize,2211891.0,18747790.37,8475.91,41.29,17.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3791,2026-01-14T09:30:34.632836
South Korea,KOR,East Asia,High income,2023,Maize,940215.0,,17525.41,185.68,20.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,3792,2026-01-14T09:30:34.632836
